,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major,company_size,company_type,last_new_job,training_hours,target,exp_range,city_group
4219,23372,city_90,0.698,Male,1,no_enrollment,Graduate,STEM,,,1,129,0.0,2-5,city_other
4220,6811,city_145,0.555,,0,no_enrollment,Graduate,Business Degree,,,never,25,1.0,<=1,city_other
4221,25405,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,35,0.0,6-10,city_103
4222,23266,city_100,0.887,Male,1,no_enrollment,Graduate,STEM,,,2,121,1.0,>20,city_other
4223,22562,city_67,0.855,Male,1,no_enrollment,Phd,STEM,<10,private_limited,>4,92,0.0,>20,city_other
4224,2450,city_21,0.624,,1,full_time,,,100-499,private_limited,3,107,1.0,2-5,city_21
4225,20652,city_90,0.698,Male,1,no_enrollment,Phd,STEM,,,1,74,0.0,6-10,city_other
4226,8976,city_46,0.762,,1,full_time,Graduate,STEM,10000+,NGO,never,58,0.0,2-5,city_other
4227,23148,city_160,0.92,,0,full_time,High School,,,,2,53,1.0,2-5,city_other
4228,29014,city_114,0.926,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,1,33,0.0,>20,city_114
4229,17229,city_21,0.624,,1,full_time,Graduate,STEM,50-99,private_limited,1,3,1.0,<=1,city_21
4230,29657,city_103,0.92,,0,part_time,Graduate,Business Degree,50-99,private_limited,1,15,0.0,<=1,city_103
4231,31599,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,49,1.0,>20,city_16
4232,636,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,10,0.0,6-10,city_103
4233,25477,city_136,0.897,Female,1,no_enrollment,Masters,STEM,50-99,public_sector,1,17,0.0,6-10,city_other
4234,31933,city_149,0.6890000000000001,,0,full_time,Graduate,STEM,50-99,private_limited,never,300,0.0,6-10,city_other
4235,2229,city_102,0.804,Male,1,no_enrollment,Phd,STEM,500-999,private_limited,>4,7,1.0,6-10,city_other
4236,10794,city_21,0.624,Female,0,no_enrollment,Masters,Humanities,,,>4,57,1.0,2-5,city_21
4237,14387,city_103,0.92,Male,0,full_time,Graduate,STEM,,,never,92,0.0,11-15,city_103
4238,12260,city_136,0.897,Male,1,no_enrollment,Masters,STEM,100-499,,1,216,0.0,16-20,city_other
4239,32467,city_83,0.923,Male,1,no_enrollment,Graduate,Arts,10-49,private_limited,4,45,0.0,2-5,city_other
4240,31390,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,>4,266,0.0,6-10,city_103
4241,32178,city_54,0.856,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,4,73,0.0,>20,city_other
4242,16709,city_91,0.691,Other,0,full_time,High School,,,,1,151,1.0,2-5,city_other
4243,12457,city_67,0.855,Male,1,no_enrollment,Masters,STEM,10-49,NGO,>4,102,1.0,6-10,city_other
4244,1014,city_116,0.743,Male,1,no_enrollment,Graduate,Humanities,,,4,166,0.0,6-10,city_other
4245,16190,city_102,0.804,Male,0,no_enrollment,Graduate,STEM,,,3,38,0.0,2-5,city_other
4246,12907,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,1,52,0.0,>20,city_103
4247,24374,city_21,0.624,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,1,30,1.0,<=1,city_21
4248,13186,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,4,89,1.0,6-10,city_103
4249,4164,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,>4,100,0.0,16-20,city_103
4250,30552,city_160,0.92,Male,0,full_time,Graduate,STEM,,,1,56,1.0,2-5,city_other
4251,2603,city_40,0.7759999999999999,Male,1,no_enrollment,High School,,50-99,private_limited,1,28,0.0,2-5,city_other
4252,16846,city_103,0.92,,0,no_enrollment,Graduate,Humanities,50-99,private_limited,>4,31,0.0,16-20,city_103
4253,1662,city_160,0.92,Male,1,full_time,Graduate,STEM,,,1,34,1.0,6-10,city_other
4254,6228,city_41,0.8270000000000001,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,188,0.0,>20,city_other
4255,26307,city_173,0.878,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,111,0.0,11-15,city_other
4256,27055,city_45,0.89,Male,1,no_enrollment,Masters,STEM,,,3,27,0.0,6-10,city_other
4257,28580,city_46,0.762,Female,1,part_time,Masters,STEM,,,3,41,0.0,6-10,city_other
4258,12655,city_114,0.926,Male,0,part_time,High School,,50-99,private_limited,3,108,0.0,2-5,city_114
4259,21385,city_61,0.913,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,10,0.0,6-10,city_other
4260,6345,city_114,0.926,,1,no_enrollment,Masters,STEM,100-499,private_limited,never,16,0.0,11-15,city_114
4261,21893,city_136,0.897,Male,1,no_enrollment,Masters,STEM,50-99,startup_funded,1,26,0.0,>20,city_other
4262,16341,city_21,0.624,Male,0,full_time,Graduate,STEM,50-99,,1,158,0.0,2-5,city_21
4263,30105,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,48,0.0,<=1,city_103
4264,30008,city_103,0.92,,1,no_enrollment,Graduate,Business Degree,1000-4999,private_limited,2,2,0.0,2-5,city_103
4265,4617,city_93,0.865,Male,1,full_time,Graduate,STEM,10-49,startup_earlystage,4,92,0.0,6-10,city_other
4266,17314,city_11,0.55,,0,no_enrollment,High School,,,,never,29,1.0,<=1,city_other
4267,29756,city_173,0.878,Male,1,full_time,Graduate,Business Degree,,,2,99,1.0,6-10,city_other
4268,32879,city_160,0.92,Male,0,no_enrollment,Graduate,Business Degree,5000-9999,private_limited,1,48,1.0,<=1,city_other
4269,24072,city_10,0.895,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,55,0.0,2-5,city_other
4270,23597,city_75,0.939,Male,1,full_time,Phd,STEM,,,>4,50,0.0,>20,city_other
4271,15847,city_103,0.92,,1,no_enrollment,Masters,STEM,50-99,private_limited,>4,70,0.0,>20,city_103
4272,20664,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,48,0.0,11-15,city_114
4273,23559,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,,,2,76,1.0,11-15,city_other
4274,5735,city_159,0.843,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,2,170,0.0,2-5,city_other
4275,4313,city_103,0.92,,0,full_time,Graduate,STEM,,,1,52,1.0,<=1,city_103
4276,31729,city_61,0.913,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,33,0.0,6-10,city_other
4277,26776,city_145,0.555,,0,part_time,Graduate,STEM,,,1,58,0.0,<=1,city_other
4278,23520,city_21,0.624,,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,12,1.0,6-10,city_21
4279,31657,city_128,0.527,Male,1,no_enrollment,Graduate,STEM,,,1,40,1.0,2-5,city_other
4280,9761,city_16,0.91,Male,1,no_enrollment,Masters,STEM,100-499,,1,51,0.0,6-10,city_16
4281,9721,city_103,0.92,Male,1,no_enrollment,Masters,Arts,1000-4999,NGO,>4,50,1.0,>20,city_103
4282,30895,city_136,0.897,,1,no_enrollment,Masters,STEM,10000+,,1,160,0.0,6-10,city_other
4283,6819,city_21,0.624,,0,no_enrollment,High School,,,,never,52,0.0,<=1,city_21
4284,29372,city_30,0.698,Male,1,no_enrollment,,,,,1,15,0.0,6-10,city_other
4285,27132,city_103,0.92,Male,0,full_time,Graduate,STEM,50-99,private_limited,3,8,1.0,2-5,city_103
4286,11005,city_152,0.698,Male,1,,Graduate,STEM,,,never,40,0.0,6-10,city_other
4287,1707,city_103,0.92,Male,1,no_enrollment,High School,,1000-4999,private_limited,1,42,0.0,2-5,city_103
4288,25034,city_21,0.624,,0,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,9,0.0,2-5,city_21
4289,22541,city_21,0.624,,0,full_time,Masters,STEM,1000-4999,public_sector,1,34,0.0,6-10,city_21
4290,27052,city_23,0.899,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,>4,96,0.0,11-15,city_other
4291,24454,city_21,0.624,,0,full_time,High School,,,,never,32,0.0,2-5,city_21
4292,24014,city_42,0.563,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,1,103,1.0,6-10,city_other
4293,9555,city_102,0.804,Male,1,no_enrollment,Graduate,STEM,10000+,,4,55,0.0,>20,city_other
4294,17816,city_36,0.893,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,2,55,0.0,2-5,city_other
4295,10916,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,100-499,NGO,1,15,0.0,11-15,city_103
4296,9458,city_105,0.794,,1,no_enrollment,Graduate,STEM,100-499,private_limited,3,34,0.0,11-15,city_other
4297,11987,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,10-49,startup_earlystage,4,27,0.0,6-10,city_16
4298,19959,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,3,14,0.0,11-15,city_103
4299,28284,city_102,0.804,,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,1,76,0.0,11-15,city_other
4300,11464,city_21,0.624,,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,13,1.0,<=1,city_21
4301,13459,city_30,0.698,,1,part_time,Graduate,STEM,100-499,NGO,1,98,0.0,2-5,city_other
4302,5926,city_165,0.903,Male,1,no_enrollment,Masters,STEM,50-99,startup_funded,>4,12,0.0,>20,city_other
4303,7975,city_103,0.92,Female,1,no_enrollment,Masters,Business Degree,500-999,private_limited,1,206,0.0,2-5,city_103
4304,7882,city_71,0.884,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,1,58,1.0,6-10,city_other
4305,494,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,2,24,0.0,6-10,city_other
4306,12146,city_138,0.836,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,1,28,0.0,6-10,city_other
4307,5787,city_61,0.913,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,45,0.0,11-15,city_other
4308,14704,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,42,0.0,2-5,city_114
4309,3540,city_71,0.884,Male,1,part_time,Graduate,STEM,50-99,private_limited,2,69,0.0,6-10,city_other
4310,27651,city_16,0.91,,0,no_enrollment,Graduate,STEM,100-499,private_limited,1,196,0.0,11-15,city_16
4311,9253,city_136,0.897,Male,0,full_time,Graduate,STEM,,,,128,0.0,6-10,city_other
4312,16218,city_165,0.903,Male,0,no_enrollment,Masters,STEM,100-499,private_limited,3,18,0.0,6-10,city_other
4313,16062,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,private_limited,4,46,0.0,11-15,city_103
4314,15245,city_103,0.92,,1,no_enrollment,Phd,STEM,10000+,private_limited,1,22,0.0,16-20,city_103
4315,13109,city_103,0.92,Male,1,full_time,Graduate,STEM,10-49,private_limited,1,40,1.0,2-5,city_103
4316,16620,city_24,0.698,Male,1,no_enrollment,Graduate,STEM,,,>4,32,1.0,11-15,city_other
4317,5687,city_23,0.899,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,20,0.0,11-15,city_other
4318,27725,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,4,33,1.0,2-5,city_103
4319,7566,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,3,0.0,2-5,city_21
4320,10303,city_103,0.92,Male,1,full_time,Masters,STEM,,,1,139,0.0,>20,city_103
4321,15810,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,29,0.0,11-15,city_103
4322,30548,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,,,1,62,1.0,2-5,city_other
4323,21509,city_21,0.624,Female,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,72,1.0,2-5,city_21
4324,5460,city_136,0.897,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,2,52,0.0,6-10,city_other
4325,19998,city_91,0.691,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,2,31,0.0,6-10,city_other
4326,28273,city_114,0.926,Male,1,no_enrollment,High School,,10000+,private_limited,>4,25,0.0,11-15,city_114
4327,30257,city_74,0.579,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,107,1.0,11-15,city_other
4328,31241,city_75,0.939,Male,1,no_enrollment,Phd,STEM,,,1,158,0.0,11-15,city_other
4329,20378,city_103,0.92,Male,0,full_time,Graduate,STEM,,,1,152,1.0,6-10,city_103
4330,29402,city_103,0.92,Male,0,part_time,Graduate,STEM,500-999,NGO,2,10,0.0,6-10,city_103
4331,23474,city_45,0.89,Male,0,,High School,,,,never,21,0.0,2-5,city_other
4332,22548,city_165,0.903,Male,1,no_enrollment,Graduate,Other,100-499,Other,never,174,1.0,16-20,city_other
4333,98,city_16,0.91,,0,no_enrollment,Graduate,STEM,10-49,private_limited,>4,40,0.0,6-10,city_16
4334,6105,city_160,0.92,Male,1,full_time,Graduate,STEM,,,1,43,0.0,2-5,city_other
4335,23869,city_21,0.624,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,2,13,1.0,2-5,city_21
4337,28409,city_103,0.92,,1,,Graduate,STEM,<10,startup_earlystage,1,87,0.0,2-5,city_103
4338,25618,city_104,0.924,Male,1,no_enrollment,Masters,STEM,5000-9999,private_limited,1,102,0.0,2-5,city_other
4339,25048,city_21,0.624,,0,full_time,Graduate,STEM,,,,67,1.0,2-5,city_21
4340,32459,city_114,0.926,Male,0,full_time,Graduate,STEM,,private_limited,never,16,0.0,6-10,city_114
4342,33223,city_21,0.624,Male,1,full_time,Masters,STEM,500-999,private_limited,1,20,1.0,<=1,city_21
4343,19824,city_114,0.926,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,21,0.0,6-10,city_114
4344,11893,city_103,0.92,Female,1,no_enrollment,Masters,STEM,10000+,private_limited,4,52,0.0,6-10,city_103
4345,28778,city_136,0.897,Male,0,part_time,Masters,STEM,50-99,private_limited,1,6,0.0,2-5,city_other
4346,4051,city_40,0.7759999999999999,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,20,0.0,>20,city_other
4347,16523,city_21,0.624,,1,no_enrollment,Masters,STEM,50-99,private_limited,1,51,1.0,6-10,city_21
4348,1165,city_103,0.92,Male,1,no_enrollment,Masters,STEM,100-499,public_sector,>4,37,0.0,11-15,city_103
4349,10090,city_100,0.887,Male,0,full_time,High School,,,,1,82,0.0,2-5,city_other
4350,14711,city_158,0.7659999999999999,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,never,58,0.0,11-15,city_other
4351,18366,city_21,0.624,,1,no_enrollment,Masters,STEM,1000-4999,,never,74,0.0,6-10,city_21
4352,8293,city_67,0.855,Female,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,149,0.0,6-10,city_other
4353,21164,city_16,0.91,Male,0,no_enrollment,High School,,,,never,52,0.0,6-10,city_16
4354,6430,city_160,0.92,Female,1,no_enrollment,Graduate,STEM,<10,private_limited,1,81,0.0,11-15,city_other
4355,32463,city_36,0.893,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,3,10,0.0,6-10,city_other
4356,30477,city_11,0.55,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,never,25,0.0,2-5,city_other
4357,2707,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,2,50,0.0,>20,city_16
4358,9167,city_21,0.624,,1,no_enrollment,Masters,STEM,,,4,68,1.0,2-5,city_21
4359,25083,city_136,0.897,,1,no_enrollment,Masters,STEM,10000+,private_limited,4,96,0.0,11-15,city_other
4360,503,city_67,0.855,Male,1,part_time,High School,,10000+,private_limited,4,53,0.0,11-15,city_other
4361,27607,city_20,0.7959999999999999,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,25,0.0,6-10,city_other
4362,25915,city_83,0.923,Male,1,no_enrollment,Graduate,STEM,,,1,40,0.0,11-15,city_other
4363,30308,city_116,0.743,Male,1,no_enrollment,Masters,STEM,,,1,28,0.0,6-10,city_other
4364,29607,city_104,0.924,,1,no_enrollment,Graduate,Arts,10-49,private_limited,1,43,0.0,6-10,city_other
4365,21938,city_16,0.91,,0,no_enrollment,High School,,,,never,57,0.0,2-5,city_16
4366,15076,city_160,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,88,0.0,6-10,city_other
4367,25278,city_134,0.698,Male,1,no_enrollment,Masters,STEM,,,1,35,1.0,6-10,city_other
4368,3531,city_100,0.887,,1,full_time,High School,,,,>4,161,0.0,>20,city_other
4369,13796,city_64,0.6659999999999999,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,86,0.0,>20,city_other
4370,28272,city_150,0.698,Female,1,full_time,,,<10,startup_earlystage,never,77,0.0,>20,city_other
4371,26345,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,>4,163,0.0,6-10,city_103
4372,5679,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,private_limited,3,248,1.0,11-15,city_103
4373,4435,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,1,31,0.0,6-10,city_21
4374,19920,city_114,0.926,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,38,0.0,11-15,city_114
4375,28644,city_114,0.926,Male,0,full_time,Masters,Business Degree,,,2,83,0.0,16-20,city_114
4376,8481,city_103,0.92,,1,no_enrollment,Masters,STEM,,private_limited,2,28,0.0,6-10,city_103
4377,29166,city_83,0.923,Male,1,no_enrollment,Graduate,STEM,<10,startup_funded,1,69,0.0,11-15,city_other
4378,8040,city_97,0.925,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,57,0.0,11-15,city_other
4379,19085,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,9,0.0,6-10,city_114
4380,14948,city_71,0.884,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,19,0.0,>20,city_other
4381,20158,city_149,0.6890000000000001,Male,1,full_time,Graduate,STEM,,,1,63,0.0,6-10,city_other
4382,10068,city_103,0.92,,1,no_enrollment,Graduate,STEM,100-499,startup_funded,1,77,0.0,6-10,city_103
4383,15093,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,18,0.0,6-10,city_103
4384,16381,city_136,0.897,Male,1,part_time,Graduate,STEM,10-49,private_limited,1,46,0.0,2-5,city_other
4385,24435,city_114,0.926,,1,part_time,Graduate,STEM,100-499,public_sector,1,39,0.0,6-10,city_114
4386,3824,city_103,0.92,Male,1,no_enrollment,Masters,STEM,,public_sector,>4,26,0.0,>20,city_103
4387,15858,city_114,0.926,,1,no_enrollment,Graduate,STEM,100-499,private_limited,4,82,0.0,11-15,city_114
4388,7249,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,3,29,0.0,>20,city_103
4389,6596,city_102,0.804,,0,no_enrollment,Graduate,STEM,,,>4,43,1.0,11-15,city_other
4390,27630,city_41,0.8270000000000001,Male,0,part_time,Graduate,STEM,,,3,8,1.0,6-10,city_other
4391,31058,city_103,0.92,Male,1,full_time,Masters,STEM,1000-4999,private_limited,2,34,0.0,11-15,city_103
4392,12408,city_21,0.624,Male,0,full_time,Graduate,STEM,,,never,81,1.0,<=1,city_21
4393,32560,city_136,0.897,Male,1,no_enrollment,,,50-99,startup_funded,3,180,0.0,6-10,city_other
4394,12987,city_160,0.92,Male,0,no_enrollment,Graduate,STEM,,,1,8,1.0,>20,city_other
4395,25022,city_21,0.624,Male,1,no_enrollment,Masters,STEM,<10,private_limited,1,50,0.0,16-20,city_21
4396,20547,city_134,0.698,,0,part_time,High School,,,,2,47,1.0,2-5,city_other
4397,27795,city_103,0.92,Male,0,no_enrollment,Primary School,,,,never,336,0.0,6-10,city_103
4398,29088,city_103,0.92,,1,no_enrollment,Masters,STEM,50-99,private_limited,>4,51,0.0,>20,city_103
4399,14212,city_16,0.91,,0,no_enrollment,Masters,Business Degree,,,2,312,0.0,2-5,city_16
4400,5538,city_103,0.92,,0,no_enrollment,Graduate,Humanities,,,2,67,1.0,6-10,city_103
4401,20713,city_21,0.624,,0,no_enrollment,Graduate,STEM,10000+,private_limited,1,88,1.0,<=1,city_21
4402,23877,city_20,0.7959999999999999,Male,0,full_time,High School,,,,never,41,0.0,6-10,city_other
4403,9693,city_104,0.924,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,17,0.0,>20,city_other
4404,18146,city_100,0.887,Male,1,part_time,Graduate,STEM,100-499,private_limited,3,79,0.0,6-10,city_other
4405,22883,city_73,0.754,,1,no_enrollment,Graduate,STEM,,,never,89,0.0,>20,city_other
4406,1461,city_114,0.926,Male,1,full_time,High School,,,,1,43,0.0,16-20,city_114
4407,24448,city_173,0.878,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,56,0.0,16-20,city_other
4408,31735,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_earlystage,1,222,0.0,6-10,city_other
4409,8080,city_21,0.624,Male,0,no_enrollment,Masters,STEM,10000+,private_limited,3,28,1.0,2-5,city_21
4410,26930,city_13,0.8270000000000001,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,55,0.0,6-10,city_other
4411,11372,city_103,0.92,Male,1,no_enrollment,Graduate,Business Degree,100-499,private_limited,1,17,0.0,6-10,city_103
4412,13937,city_100,0.887,,1,no_enrollment,Graduate,STEM,50-99,private_limited,2,69,0.0,6-10,city_other
4413,24522,city_57,0.866,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,1,10,0.0,11-15,city_other
4414,6670,city_116,0.743,Male,1,full_time,Masters,STEM,1000-4999,private_limited,1,70,0.0,>20,city_other
4415,25159,city_105,0.794,,1,no_enrollment,Masters,STEM,,,,4,0.0,>20,city_other
4416,3263,city_103,0.92,Male,1,no_enrollment,Masters,STEM,,,1,22,1.0,>20,city_103
4417,10035,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,155,0.0,2-5,city_16
4418,7390,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,18,0.0,2-5,city_other
4419,26544,city_114,0.926,Male,0,full_time,Graduate,STEM,<10,startup_earlystage,1,28,1.0,11-15,city_114
4420,32322,city_102,0.804,,0,full_time,Graduate,STEM,,,never,5,1.0,6-10,city_other
4421,21083,city_90,0.698,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,42,0.0,>20,city_other
4422,13254,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,4,0.0,11-15,city_16
4423,29267,city_100,0.887,Male,1,no_enrollment,Graduate,STEM,,,1,90,0.0,>20,city_other
4424,8129,city_13,0.8270000000000001,Male,1,no_enrollment,Phd,STEM,50-99,private_limited,2,18,0.0,16-20,city_other
4425,18631,city_21,0.624,Male,1,full_time,Masters,STEM,100-499,private_limited,4,7,1.0,11-15,city_21
4426,23833,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,45,1.0,2-5,city_21
4427,30841,city_19,0.682,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,63,0.0,2-5,city_other
4428,6656,city_21,0.624,,1,no_enrollment,Masters,Arts,10-49,private_limited,1,21,1.0,6-10,city_21
