,enrollee_id,city_development_index,gender_Female,gender_Other,relevent_experience,enrolled_university_full_time,enrolled_university_part_time,education_level,major_Other,major_Humanities,major_Arts,major_No Major,major_Business Degree,company_size,company_type_private_limited,company_type_startup_earlystage,company_type_public_sector,company_type_startup_funded,company_type_NGO,company_type_Other,last_new_job,training_hours,target,exp_range,city_group_city_114,city_group_city_21,city_group_city_other,city_group_city_103,city_group_city_16
10355,26745,0.897,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,9,0.0,1,0,0,1,0,0
12724,8328,0.926,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,5,9,1.0,3,1,0,0,0,0
14671,23837,0.939,0,0,1,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,5,67,0.0,3,0,0,1,0,0
3690,32677,0.92,0,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,1,0,5,148,0.0,4,0,0,0,1,0
10807,21866,0.913,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,1,0,0,262,0.0,3,0,0,1,0,0
9288,6187,0.855,0,0,1,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,1,22,0.0,1,0,0,1,0,0
13917,17964,0.926,0,0,1,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,1,31,0.0,4,1,0,0,0,0
6558,2414,0.624,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,0,45,1.0,3,0,1,0,0,0
16582,30478,0.802,0,0,1,0,1,2,0,0,0,0,0,7,1,0,0,0,0,0,1,22,0.0,2,0,0,1,0,0
1007,24763,0.698,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,83,1.0,1,0,0,1,0,0
10903,9642,0.624,1,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,45,0.0,2,0,1,0,0,0
11447,15694,0.926,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,1,16,1.0,5,1,0,0,0,0
1817,32328,0.74,1,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,2,91,0.0,1,0,0,1,0,0
14905,29633,0.802,0,0,0,1,0,2,0,1,0,0,0,3,1,0,0,0,0,0,2,108,0.0,2,0,0,1,0,0
8219,2587,0.884,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,46,0.0,1,0,0,1,0,0
17557,15917,0.91,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,42,0.0,1,0,0,0,0,1
7624,5759,0.897,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,1,15,0.0,3,0,0,1,0,0
195,9890,0.92,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,178,0.0,3,0,0,0,1,0
8792,689,0.92,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,5,27,1.0,2,0,0,0,1,0
17036,15016,0.698,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,5,17,1.0,3,0,0,1,0,0
8987,22564,0.624,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,90,0.0,1,0,1,0,0,0
14009,21170,0.939,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,3,14,1.0,3,0,0,1,0,0
18627,9,0.91,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,2,1.0,5,0,0,0,0,1
2523,18056,0.92,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,2,276,0.0,5,0,0,1,0,0
3212,8152,0.884,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,2,26,1.0,1,0,0,1,0,0
11294,8723,0.92,0,0,1,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,5,38,1.0,3,0,0,0,1,0
12332,19667,0.926,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,46,0.0,4,1,0,0,0,0
4531,18970,0.624,0,0,0,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,1,28,0.0,2,0,1,0,0,0
7161,31105,0.624,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,222,1.0,1,0,1,0,0,0
7529,3036,0.923,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,4,41,0.0,2,0,0,1,0,0
14488,30386,0.91,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,45,0.0,2,0,0,0,0,1
15858,26274,0.804,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,1,11,0.0,1,0,0,1,0,0
14846,9308,0.878,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,6,0.0,3,0,0,1,0,0
9701,30734,0.555,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,26,1.0,0,0,0,1,0,0
11454,19796,0.769,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,160,0.0,3,0,0,1,0,0
2042,16539,0.855,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,4,85,0.0,2,0,0,1,0,0
3149,30851,0.926,0,0,1,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0,1,46,0.0,0,1,0,0,0,0
13916,17870,0.899,0,0,1,1,0,1,0,0,0,0,0,7,1,0,0,0,0,0,2,29,0.0,1,0,0,1,0,0
16849,7181,0.92,1,0,0,0,0,2,0,0,1,0,0,3,1,0,0,0,0,0,1,48,1.0,0,0,0,0,1,0
16470,448,0.624,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,112,1.0,3,0,1,0,0,0
18195,2044,0.887,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,155,0.0,2,0,0,1,0,0
10006,21736,0.926,0,0,0,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,1,324,1.0,2,1,0,0,0,0
6393,17640,0.884,0,0,1,0,0,3,0,0,0,0,0,6,1,0,0,0,0,0,2,46,0.0,4,0,0,1,0,0
9580,17514,0.92,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,5,6,0.0,1,0,0,1,0,0
10194,7831,0.743,0,0,1,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,3,51,0.0,2,0,0,1,0,0
7230,11250,0.926,0,0,0,1,0,2,0,0,0,0,0,7,0,0,0,0,1,0,1,68,0.0,1,1,0,0,0,0
11812,27242,0.91,0,0,1,0,0,2,0,1,0,0,0,4,1,0,0,0,0,0,5,46,0.0,5,0,0,0,0,1
8520,24339,0.91,0,0,1,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,23,0.0,2,0,0,0,0,1
4858,7624,0.92,0,0,1,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,1,47,1.0,2,0,0,0,1,0
7981,7694,0.939,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,5,39,0.0,5,0,0,1,0,0
17683,4925,0.743,0,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,1,0,0,10,0.0,2,0,0,1,0,0
13569,14383,0.925,0,0,1,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,2,26,0.0,3,0,0,1,0,0
3126,22499,0.89,1,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,36,0.0,2,0,0,1,0,0
450,23185,0.878,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,5,29,0.0,5,0,0,1,0,0
15212,16455,0.843,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,56,0.0,4,0,0,1,0,0
12341,27558,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,224,1.0,2,0,0,1,0,0
16968,1464,0.92,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,57,0.0,0,0,0,0,1,0
15076,31148,0.92,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,86,0.0,3,0,0,0,1,0
5727,24111,0.913,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,3,0.0,3,0,0,1,0,0
2469,9022,0.92,1,0,0,1,0,2,0,1,0,0,0,3,0,0,1,0,0,0,1,42,1.0,0,0,0,0,1,0
17347,11624,0.91,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,0.0,1,0,0,0,0,1
15937,31757,0.899,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,39,0.0,3,0,0,1,0,0
4780,769,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,34,0.0,5,0,0,0,1,0
17682,999,0.91,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,85,0.0,2,0,0,0,0,1
17714,10698,0.91,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,32,0.0,5,0,0,0,0,1
12070,4771,0.794,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,3,6,0.0,1,0,0,1,0,0
7321,2933,0.89,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,5,47,0.0,3,0,0,1,0,0
18624,29514,0.924,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,96,1.0,1,0,0,1,0,0
13004,28662,0.924,0,0,1,0,1,3,0,0,0,0,0,5,1,0,0,0,0,0,5,25,0.0,4,0,0,1,0,0
3717,1722,0.939,0,0,1,0,0,2,0,0,0,0,0,6,0,0,1,0,0,0,1,44,0.0,3,0,0,1,0,0
1749,27473,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,5,9,1.0,5,0,0,0,1,0
9747,31619,0.6659999999999999,0,0,0,0,1,3,0,1,0,0,0,3,0,0,0,0,0,1,2,81,0.0,1,0,0,1,0,0
4855,30034,0.91,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,5,196,0.0,5,0,0,0,0,1
1318,24377,0.926,0,0,1,0,0,3,1,0,0,0,0,5,1,0,0,0,0,0,0,57,0.0,2,1,0,0,0,0
4070,7292,0.895,0,0,1,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0.0,1,0,0,1,0,0
18359,11603,0.624,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,110,0.0,2,0,1,0,0,0
8102,32991,0.624,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,47,0.0,1,0,1,0,0,0
15888,17341,0.91,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,2,125,1.0,2,0,0,0,0,1
11687,19446,0.624,0,0,1,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,1,7,0.0,1,0,1,0,0,0
15571,1515,0.92,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,87,0.0,2,0,0,0,1,0
15155,10335,0.92,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,32,0.0,3,0,0,0,1,0
3751,11851,0.754,0,0,1,0,0,3,0,1,0,0,0,2,1,0,0,0,0,0,2,26,0.0,5,0,0,1,0,0
8351,12294,0.738,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0.0,1,0,0,1,0,0
1703,26182,0.527,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,5,17,0.0,2,0,0,1,0,0
935,31023,0.624,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,27,0.0,1,0,1,0,0,0
10042,24952,0.848,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,86,0.0,2,0,0,1,0,0
13847,29013,0.624,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,5,96,1.0,2,0,1,0,0,0
16155,29745,0.698,0,0,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,1,22,1.0,2,0,0,1,0,0
3830,30207,0.579,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,100,1.0,1,0,0,1,0,0
11539,29251,0.649,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,188,0.0,1,0,0,1,0,0
15084,18614,0.91,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,1,29,0.0,5,0,0,0,0,1
9971,15275,0.92,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,5,46,0.0,2,0,0,0,1,0
10281,9360,0.887,0,0,0,1,0,4,0,0,0,0,0,5,0,0,1,0,0,0,5,124,0.0,2,0,0,1,0,0
13654,2020,0.624,0,0,1,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,5,54,0.0,5,0,1,0,0,0
5786,1596,0.92,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,1,180,0.0,0,0,0,0,1,0
15612,29617,0.887,0,0,1,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,1,166,0.0,0,0,0,1,0,0
1648,20301,0.92,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,2,102,0.0,1,0,0,0,1,0
11253,12621,0.926,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,37,0.0,1,1,0,0,0,0
1873,11676,0.698,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,72,1.0,1,0,0,1,0,0
11422,7422,0.527,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,58,1.0,2,0,0,1,0,0
8147,17411,0.887,0,0,1,0,0,2,1,0,0,0,0,4,1,0,0,0,0,0,1,106,1.0,2,0,0,1,0,0
14535,6730,0.899,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,34,0.0,2,0,0,1,0,0
6003,22553,0.624,0,0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,135,1.0,1,0,1,0,0,0
2348,22197,0.913,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,5,23,1.0,4,0,0,1,0,0
7732,28710,0.624,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,2,56,1.0,1,0,1,0,0,0
14918,19251,0.698,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,4,64,1.0,2,0,0,1,0,0
11717,15220,0.92,0,0,1,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,5,92,0.0,5,0,0,0,1,0
15933,24271,0.91,0,0,1,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,1,174,1.0,1,0,0,0,0,1
13125,31015,0.92,1,0,1,0,0,3,0,1,0,0,0,3,0,0,0,1,0,0,1,204,0.0,4,0,0,0,1,0
1956,1606,0.836,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,1,116,0.0,4,0,0,1,0,0
17138,9650,0.913,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,86,0.0,4,0,0,1,0,0
10669,7246,0.92,0,0,1,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,1,136,0.0,4,0,0,0,1,0
15386,22318,0.6659999999999999,0,0,1,1,0,3,0,0,0,0,0,3,0,0,0,1,0,0,1,38,0.0,2,0,0,1,0,0
7955,9210,0.939,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,21,0.0,2,0,0,1,0,0
17756,9026,0.7659999999999999,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,2,59,0.0,2,0,0,1,0,0
13908,2775,0.698,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,308,1.0,3,0,0,1,0,0
11109,20582,0.897,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,26,0.0,4,0,0,1,0,0
2993,25158,0.527,0,0,1,0,0,2,0,0,0,0,1,4,1,0,0,0,0,0,5,26,0.0,4,0,0,1,0,0
3195,31912,0.762,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,38,1.0,1,0,0,1,0,0
16677,21002,0.795,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,80,0.0,1,0,0,1,0,0
13467,4855,0.804,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,9,0.0,2,0,0,1,0,0
9560,7857,0.624,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,5,23,1.0,2,0,1,0,0,0
16087,19009,0.91,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,46,0.0,0,0,0,0,0,1
9758,23661,0.92,0,0,1,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,5,31,1.0,1,0,0,0,1,0
13242,22132,0.698,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,5,88,0.0,3,0,0,1,0,0
11519,4073,0.92,0,0,0,1,0,4,0,0,0,0,0,5,0,0,0,1,0,0,1,28,0.0,5,0,0,0,1,0
5467,26258,0.92,1,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,20,1.0,4,0,0,0,1,0
7974,8516,0.624,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,46,1.0,1,0,1,0,0,0
2057,3465,0.92,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,13,0.0,1,0,0,0,1,0
11720,30022,0.92,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,294,0.0,2,0,0,0,1,0
13304,32472,0.754,0,0,1,0,1,2,0,0,0,0,0,7,0,0,1,0,0,0,1,166,0.0,1,0,0,1,0,0
4824,9363,0.804,0,0,1,0,0,3,1,0,0,0,0,7,0,0,1,0,0,0,1,166,0.0,3,0,0,1,0,0
7494,21621,0.91,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,130,0.0,2,0,0,0,0,1
11793,30728,0.754,0,0,1,0,1,3,0,0,0,0,0,4,0,0,1,0,0,0,1,2,1.0,3,0,0,1,0,0
10053,7264,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,110,1.0,5,0,0,0,1,0
2384,9177,0.866,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,44,0.0,2,0,0,1,0,0
10197,10067,0.897,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,86,0.0,1,0,0,1,0,0
3430,19960,0.92,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,6,0.0,2,0,0,0,1,0
14682,33215,0.762,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,44,1.0,1,0,0,1,0,0
18165,11562,0.855,0,0,1,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,4,244,0.0,2,0,0,1,0,0
13666,32439,0.92,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0.0,1,0,0,1,0,0
4776,29119,0.555,0,0,1,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,0,27,1.0,1,0,0,1,0,0
10977,4224,0.899,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,50,0.0,3,0,0,1,0,0
1155,23311,0.698,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,3,50,0.0,3,0,0,1,0,0
15981,3406,0.8959999999999999,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,39,0.0,5,0,0,1,0,0
16106,18878,0.897,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,18,0.0,2,0,0,1,0,0
4105,20562,0.579,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,0,68,1.0,1,0,0,1,0,0
18150,24672,0.91,0,0,1,0,0,1,0,1,0,0,0,5,1,0,0,0,0,0,5,214,0.0,3,0,0,0,0,1
4922,14141,0.92,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0.0,1,0,0,0,1,0
8205,29315,0.913,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,78,0.0,1,0,0,1,0,0
13390,8817,0.698,0,0,1,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,152,1.0,3,0,0,1,0,0
6262,32213,0.92,0,0,1,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,1,90,0.0,5,0,0,0,1,0
12148,5483,0.855,1,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,5,35,0.0,5,0,0,1,0,0
2654,2114,0.924,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,166,0.0,2,0,0,1,0,0
11654,10441,0.915,1,0,1,0,0,4,0,0,0,0,0,5,0,0,1,0,0,0,0,110,0.0,5,0,0,1,0,0
4208,3285,0.804,0,0,1,1,0,1,0,0,0,0,0,6,0,0,0,1,0,0,1,69,0.0,2,0,0,1,0,0
7995,26293,0.624,0,0,1,0,0,3,0,0,0,0,0,6,1,0,0,0,0,0,1,88,0.0,4,0,1,0,0,0
10257,5783,0.802,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,2,50,0.0,4,0,0,1,0,0
3481,22048,0.91,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,105,0.0,5,0,0,0,0,1
7856,23650,0.64,0,0,1,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,1,6,0.0,2,0,0,1,0,0
5964,10846,0.8959999999999999,0,0,1,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,1,76,0.0,3,0,0,1,0,0
11205,32567,0.624,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,35,0.0,1,0,1,0,0,0
12978,7540,0.92,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,196,0.0,1,0,0,0,1,0
11164,24606,0.624,0,0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,21,1.0,1,0,1,0,0,0
997,10028,0.754,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,42,0.0,3,0,0,1,0,0
1042,26270,0.92,1,0,1,0,0,2,0,1,0,0,0,4,0,0,0,1,0,0,3,127,1.0,1,0,0,0,1,0
9773,13411,0.624,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,12,0.0,2,0,1,0,0,0
17782,1260,0.913,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,4,32,0.0,1,0,0,1,0,0
1695,16479,0.887,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,4,1.0,2,0,0,1,0,0
18757,21060,0.836,0,0,0,1,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,7,0.0,2,0,0,1,0,0
13756,29143,0.92,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,5,108,0.0,3,0,0,0,1,0
10572,14974,0.92,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,1,50,0.0,1,0,0,0,1,0
6179,29742,0.7659999999999999,1,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,39,0.0,1,0,0,1,0,0
17439,3927,0.91,0,0,1,0,0,3,0,0,0,0,1,7,1,0,0,0,0,0,2,48,0.0,5,0,0,0,0,1
4418,7390,0.939,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,18,0.0,1,0,0,1,0,0
18682,16115,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,104,0.0,4,0,0,0,1,0
3796,2946,0.624,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,50,1.0,1,0,1,0,0,0
4616,28553,0.92,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,1,0,0,2,8,0.0,3,0,0,0,1,0
2932,11306,0.92,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,2,3,1.0,4,0,0,0,1,0
4148,26321,0.926,0,0,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,2,45,1.0,2,1,0,0,0,0
2564,22649,0.91,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,143,0.0,0,0,0,0,0,1
12934,827,0.925,0,0,0,0,0,4,0,0,0,0,0,7,0,0,1,0,0,0,5,128,0.0,3,0,0,1,0,0
16082,4141,0.92,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,20,0.0,1,0,0,0,1,0
16154,12054,0.743,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,44,1.0,2,0,0,1,0,0
14547,17395,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,26,1.0,0,0,0,1,0,0
10061,13091,0.92,0,0,0,0,1,2,1,0,0,0,0,7,0,0,1,0,0,0,3,55,0.0,2,0,0,1,0,0
17688,13116,0.92,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,66,0.0,2,0,0,1,0,0
3368,17317,0.804,0,0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,102,1.0,2,0,0,1,0,0
1882,17073,0.579,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1.0,2,0,0,1,0,0
9712,14378,0.624,0,0,1,1,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,22,1.0,0,0,1,0,0,0
17446,1335,0.92,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,4,17,0.0,2,0,0,0,1,0
10548,805,0.91,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,2,78,0.0,5,0,0,0,0,1
4433,13747,0.926,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,5,40,0.0,5,1,0,0,0,0
1897,25998,0.897,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,2,47,0.0,2,0,0,1,0,0
15291,1209,0.925,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,5,69,0.0,5,0,0,1,0,0
15335,4748,0.624,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,72,1.0,2,0,1,0,0,0
14532,7939,0.624,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,5,45,1.0,3,0,1,0,0,0
16373,30012,0.754,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,75,0.0,4,0,0,1,0,0
6001,21931,0.91,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,84,0.0,5,0,0,0,0,1
7718,32231,0.866,0,0,1,1,0,3,0,0,0,0,0,4,0,0,0,1,0,0,2,61,0.0,2,0,0,1,0,0
1171,27153,0.624,0,0,0,1,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,196,0.0,2,0,1,0,0,0
15223,4645,0.698,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,26,0.0,1,0,0,1,0,0
10457,22285,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,5,11,0.0,5,0,0,0,1,0
5436,28558,0.682,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,0,54,1.0,2,0,0,1,0,0
8441,25873,0.925,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,62,0.0,1,0,0,1,0,0
7229,19241,0.698,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,106,0.0,1,0,0,1,0,0
5616,2502,0.624,0,0,1,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,154,0.0,2,0,1,0,0,0
10563,9615,0.625,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,188,0.0,3,0,0,1,0,0
