,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major,company_size,company_type,last_new_job,training_hours,target,exp_range
5157,11501,city_21,0.624,,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,29,1.0,2-5
5158,23920,city_103,0.92,,0,full_time,High School,,,,,46,0.0,<=1
5159,17844,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,3,97,0.0,6-10
5160,1448,city_175,0.7759999999999999,Female,1,no_enrollment,Graduate,STEM,,,>4,13,1.0,16-20
5161,7302,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,3,15,0.0,2-5
5162,6659,city_152,0.698,,1,no_enrollment,Graduate,Humanities,1000-4999,private_limited,2,24,0.0,2-5
5163,33278,city_21,0.624,Male,1,part_time,Graduate,STEM,<10,private_limited,never,236,0.0,6-10
5164,26167,city_21,0.624,Male,1,no_enrollment,Masters,STEM,10-49,startup_earlystage,1,83,0.0,6-10
5165,17057,city_103,0.92,Male,1,full_time,Graduate,STEM,500-999,private_limited,2,4,0.0,6-10
5166,12195,city_173,0.878,Male,0,part_time,Graduate,STEM,10000+,private_limited,1,77,0.0,2-5
5167,380,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,1,110,0.0,16-20
5168,30615,city_14,0.698,Male,0,full_time,High School,,,private_limited,never,6,0.0,6-10
5169,10920,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_earlystage,1,106,0.0,6-10
5170,21542,city_136,0.897,Male,1,no_enrollment,Masters,STEM,100-499,startup_funded,1,59,0.0,2-5
5171,13298,city_114,0.926,Male,1,no_enrollment,Phd,STEM,100-499,private_limited,2,140,0.0,>20
5172,22627,city_16,0.91,Male,1,no_enrollment,High School,,10-49,private_limited,1,140,0.0,<=1
5173,9185,city_83,0.923,Male,1,full_time,High School,,,,2,42,0.0,2-5
5174,1149,city_46,0.762,,0,no_enrollment,Graduate,STEM,1000-4999,,2,83,0.0,2-5
5175,9349,city_136,0.897,Male,1,no_enrollment,Phd,STEM,50-99,private_limited,3,8,0.0,11-15
5176,2267,city_10,0.895,Male,1,part_time,High School,,50-99,private_limited,2,172,0.0,11-15
5177,10490,city_21,0.624,,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,26,1.0,>20
5178,14475,city_114,0.926,,1,no_enrollment,,,1000-4999,private_limited,never,123,0.0,>20
5179,30465,city_21,0.624,Male,0,no_enrollment,Graduate,STEM,,,3,174,0.0,6-10
5180,29532,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,4,33,0.0,6-10
5181,31327,city_65,0.802,Male,1,no_enrollment,Graduate,STEM,,,1,130,0.0,16-20
5182,13522,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,>4,78,1.0,>20
5183,10531,city_71,0.884,,1,part_time,Graduate,STEM,10000+,private_limited,1,184,0.0,16-20
5184,13013,city_16,0.91,,1,no_enrollment,Graduate,STEM,100-499,private_limited,4,65,0.0,6-10
5185,27849,city_71,0.884,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,1,134,1.0,6-10
5186,21743,city_100,0.887,Male,1,no_enrollment,High School,,500-999,private_limited,4,45,0.0,<=1
5187,17530,city_114,0.926,Male,1,no_enrollment,Masters,STEM,500-999,private_limited,3,72,0.0,16-20
5188,5959,city_21,0.624,,1,full_time,Masters,STEM,100-499,private_limited,,172,1.0,6-10
5189,16402,city_100,0.887,Male,1,no_enrollment,Masters,STEM,,,>4,112,0.0,>20
5190,16615,city_162,0.767,,1,no_enrollment,Graduate,,,,,43,0.0,16-20
5191,31134,city_16,0.91,Male,0,no_enrollment,Graduate,STEM,50-99,private_limited,>4,278,0.0,>20
5192,27600,city_57,0.866,Male,0,full_time,High School,,,,never,130,0.0,16-20
5193,13594,city_21,0.624,,1,no_enrollment,Graduate,STEM,50-99,private_limited,2,112,1.0,2-5
5194,10383,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,66,0.0,11-15
5195,30363,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,500-999,public_sector,>4,94,0.0,>20
5196,12004,city_45,0.89,Male,0,part_time,Graduate,STEM,100-499,startup_funded,2,108,0.0,6-10
5197,8094,city_21,0.624,,0,full_time,High School,,,,never,214,1.0,<=1
5198,5215,city_115,0.789,Male,1,full_time,Graduate,STEM,10000+,private_limited,1,130,0.0,11-15
5199,10405,city_103,0.92,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,4,35,0.0,>20
5200,25798,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,3,12,0.0,11-15
5201,19855,city_64,0.6659999999999999,Male,1,part_time,,,50-99,private_limited,2,116,0.0,2-5
5202,20316,city_149,0.6890000000000001,Male,1,full_time,Masters,STEM,5000-9999,private_limited,1,9,0.0,6-10
5203,8282,city_142,0.727,,1,part_time,Masters,STEM,100-499,private_limited,>4,11,0.0,6-10
5204,14430,city_21,0.624,,1,no_enrollment,High School,,10-49,startup_earlystage,,118,1.0,2-5
5205,19993,city_73,0.754,Male,0,no_enrollment,High School,,100-499,public_sector,never,100,0.0,6-10
5206,10236,city_114,0.926,,0,no_enrollment,Masters,STEM,10000+,private_limited,>4,5,0.0,>20
5207,23720,city_65,0.802,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,90,0.0,16-20
5208,30818,city_114,0.926,Male,0,full_time,High School,,,,never,122,0.0,6-10
5209,30163,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,25,0.0,>20
5210,10094,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,public_sector,>4,24,0.0,6-10
5211,20008,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,146,0.0,16-20
5212,9604,city_21,0.624,,0,no_enrollment,,,,,never,10,1.0,<=1
5213,32500,city_21,0.624,,1,no_enrollment,Masters,STEM,5000-9999,NGO,4,80,1.0,16-20
5214,21879,city_28,0.939,,0,part_time,Graduate,STEM,5000-9999,private_limited,2,72,0.0,2-5
5215,5869,city_64,0.6659999999999999,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,4,54,0.0,6-10
5216,28110,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,57,0.0,>20
5217,25514,city_103,0.92,Male,1,no_enrollment,Graduate,Humanities,10-49,startup_funded,1,75,0.0,11-15
5218,3008,city_103,0.92,,1,no_enrollment,Graduate,STEM,,,1,16,1.0,6-10
5219,21289,city_21,0.624,Male,1,no_enrollment,Graduate,No Major,10-49,private_limited,3,6,1.0,2-5
5220,8069,city_45,0.89,Male,1,no_enrollment,High School,,50-99,private_limited,2,39,0.0,11-15
5221,11538,city_103,0.92,,0,no_enrollment,Primary School,,,,never,29,1.0,<=1
5222,21472,city_21,0.624,,1,no_enrollment,,,,,1,48,1.0,2-5
5223,26001,city_7,0.647,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,1,18,0.0,2-5
5224,1844,city_76,0.698,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,100,0.0,6-10
5225,29775,city_103,0.92,,1,no_enrollment,Masters,STEM,500-999,private_limited,1,50,0.0,2-5
5226,9951,city_103,0.92,,1,part_time,Graduate,STEM,1000-4999,NGO,1,152,0.0,16-20
5227,5336,city_73,0.754,Male,1,part_time,High School,,10-49,startup_funded,2,57,0.0,2-5
5228,14514,city_21,0.624,Male,0,full_time,High School,,,,never,111,0.0,6-10
5229,26983,city_103,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,78,1.0,6-10
5230,4833,city_67,0.855,Male,0,full_time,High School,,,,1,19,0.0,6-10
5231,24731,city_103,0.92,Male,1,no_enrollment,Graduate,Arts,100-499,private_limited,2,75,0.0,6-10
5232,21114,city_103,0.92,,0,part_time,Graduate,STEM,,,never,99,1.0,<=1
5233,4406,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,4,51,1.0,>20
5234,19539,city_28,0.939,Male,1,no_enrollment,Phd,STEM,500-999,private_limited,>4,9,0.0,>20
5235,6535,city_21,0.624,Female,1,no_enrollment,Graduate,STEM,500-999,private_limited,1,100,1.0,2-5
5236,29993,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,,,1,56,1.0,>20
5237,11665,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,,,>4,25,0.0,>20
5238,32410,city_21,0.624,Male,1,full_time,Graduate,STEM,50-99,private_limited,1,86,0.0,2-5
5239,6634,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,78,0.0,2-5
5240,21068,city_1,0.847,Male,1,no_enrollment,,,10-49,private_limited,>4,30,0.0,16-20
5241,5975,city_11,0.55,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,7,1.0,2-5
5242,18211,city_73,0.754,,0,no_enrollment,Graduate,STEM,,,3,69,1.0,6-10
5243,9336,city_165,0.903,,0,full_time,High School,,50-99,NGO,1,18,0.0,2-5
5244,989,city_103,0.92,,1,no_enrollment,Graduate,STEM,,,>4,25,1.0,11-15
5245,30931,city_21,0.624,,0,full_time,Graduate,STEM,100-499,private_limited,2,192,1.0,6-10
5246,21561,city_21,0.624,Male,1,full_time,Masters,STEM,50-99,,1,24,1.0,11-15
5247,23580,city_103,0.92,,0,no_enrollment,Graduate,STEM,,,2,92,1.0,2-5
5248,31411,city_23,0.899,Other,1,no_enrollment,,,,,1,42,0.0,6-10
5249,18783,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,private_limited,>4,102,1.0,>20
5250,30364,city_21,0.624,,0,,,,,,1,62,1.0,<=1
5251,8984,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,25,0.0,2-5
5252,169,city_98,0.949,,1,no_enrollment,Masters,STEM,1000-4999,private_limited,,62,0.0,>20
5253,17768,city_144,0.84,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,41,1.0,2-5
5254,29839,city_103,0.92,Female,1,no_enrollment,Graduate,Humanities,,,1,42,1.0,<=1
5255,29020,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,72,1.0,6-10
5256,26326,city_103,0.92,Female,1,part_time,Graduate,STEM,10000+,Other,>4,65,1.0,11-15
5257,25080,city_16,0.91,,1,no_enrollment,Graduate,STEM,500-999,private_limited,4,320,0.0,>20
5258,12125,city_10,0.895,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,3,22,0.0,11-15
5259,16446,city_64,0.6659999999999999,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,38,0.0,6-10
5260,21906,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,3,7,1.0,>20
5261,14423,city_103,0.92,,0,full_time,Graduate,STEM,50-99,,1,70,1.0,2-5
5262,25667,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,1000-4999,Other,>4,28,0.0,>20
5263,27510,city_103,0.92,Male,1,full_time,Graduate,STEM,,,1,25,0.0,2-5
5264,596,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,60,0.0,2-5
5265,31194,city_33,0.4479999999999999,,0,,High School,,,private_limited,never,86,1.0,2-5
5266,8847,city_103,0.92,,1,no_enrollment,Graduate,STEM,50-99,public_sector,3,66,0.0,11-15
5267,7660,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,27,0.0,>20
5268,23048,city_70,0.698,,0,full_time,Graduate,STEM,,private_limited,1,22,1.0,2-5
5269,10983,city_16,0.91,,1,no_enrollment,,,5000-9999,public_sector,4,214,0.0,2-5
5270,5690,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,,,4,109,1.0,11-15
5271,9192,city_21,0.624,,1,no_enrollment,Masters,STEM,10000+,private_limited,1,94,1.0,2-5
5272,7690,city_21,0.624,Female,1,no_enrollment,Masters,STEM,5000-9999,private_limited,>4,36,1.0,6-10
5273,3992,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,204,0.0,2-5
5274,6391,city_160,0.92,,1,no_enrollment,Graduate,STEM,<10,private_limited,2,15,0.0,>20
5275,4442,city_103,0.92,Male,0,no_enrollment,Phd,STEM,,,>4,210,0.0,>20
5276,17095,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,3,21,0.0,6-10
5277,19589,city_73,0.754,Female,1,no_enrollment,Graduate,STEM,100-499,,1,222,0.0,11-15
5278,6190,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,16,0.0,>20
5279,7868,city_90,0.698,Female,0,no_enrollment,Graduate,STEM,,,1,48,0.0,2-5
5280,436,city_11,0.55,,0,part_time,Graduate,STEM,,,,4,0.0,2-5
5281,2982,city_114,0.926,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,1,61,0.0,16-20
5282,4378,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,3,113,0.0,>20
5283,7403,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,,,1,31,0.0,16-20
5284,27940,city_75,0.939,,1,no_enrollment,Graduate,STEM,50-99,startup_earlystage,2,148,0.0,>20
5285,118,city_10,0.895,Male,1,no_enrollment,Masters,STEM,,,1,111,0.0,>20
5286,27057,city_99,0.915,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,112,0.0,6-10
5287,568,city_160,0.92,,1,part_time,Graduate,STEM,,,3,55,0.0,6-10
5288,27729,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,Other,1,172,0.0,6-10
5289,30482,city_21,0.624,Male,1,full_time,Graduate,STEM,,,1,32,0.0,6-10
5290,31207,city_16,0.91,,0,no_enrollment,High School,,10000+,private_limited,3,39,0.0,<=1
5291,2088,city_89,0.925,,0,full_time,Graduate,STEM,,,never,34,0.0,6-10
5292,26044,city_99,0.915,Male,1,full_time,High School,,10000+,private_limited,1,89,0.0,6-10
5293,9802,city_84,0.698,Male,0,full_time,High School,,,,1,4,0.0,2-5
5294,23023,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,20,0.0,6-10
5295,23625,city_103,0.92,Male,0,no_enrollment,High School,,,,never,2,0.0,2-5
5296,6176,city_83,0.923,,1,no_enrollment,Graduate,STEM,50-99,private_limited,never,326,0.0,6-10
5297,25624,city_97,0.925,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,>4,161,0.0,>20
5298,15780,city_59,0.775,,0,part_time,Graduate,STEM,,,1,46,1.0,2-5
5299,3983,city_50,0.8959999999999999,Male,1,no_enrollment,Graduate,STEM,,,2,168,0.0,>20
5300,24242,city_16,0.91,Male,0,no_enrollment,Graduate,Humanities,,,2,266,0.0,2-5
5301,6825,city_136,0.897,Male,1,no_enrollment,Masters,No Major,1000-4999,,never,19,0.0,6-10
5302,6247,city_114,0.926,Male,0,no_enrollment,Graduate,STEM,10-49,private_limited,1,18,0.0,16-20
5303,27207,city_71,0.884,Other,1,no_enrollment,Graduate,STEM,,,>4,30,0.0,11-15
5304,4960,city_150,0.698,Male,0,no_enrollment,Graduate,STEM,500-999,private_limited,>4,69,0.0,16-20
5305,13181,city_103,0.92,Male,0,no_enrollment,Masters,STEM,100-499,private_limited,>4,70,0.0,11-15
5306,5613,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,8,0.0,6-10
5307,29715,city_71,0.884,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,1,47,0.0,6-10
5308,9788,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,26,0.0,11-15
5309,32069,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,102,0.0,>20
5310,20389,city_21,0.624,,0,no_enrollment,Graduate,STEM,50-99,private_limited,1,48,0.0,<=1
5311,28389,city_114,0.926,Male,0,full_time,Graduate,STEM,50-99,startup_funded,1,23,0.0,2-5
5312,6567,city_67,0.855,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,1,56,0.0,11-15
5313,24841,city_21,0.624,,0,full_time,Graduate,STEM,,,never,3,1.0,6-10
5314,29847,city_45,0.89,Male,0,full_time,Graduate,STEM,,,1,106,1.0,6-10
5315,31745,city_165,0.903,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,36,0.0,16-20
5316,28499,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,38,0.0,6-10
5317,1681,city_103,0.92,Male,0,full_time,Masters,STEM,,,1,105,0.0,6-10
5318,8790,city_160,0.92,Female,1,no_enrollment,Graduate,Humanities,50-99,public_sector,2,46,0.0,2-5
5319,11244,city_36,0.893,Male,1,no_enrollment,Masters,STEM,5000-9999,public_sector,2,15,0.0,16-20
5320,8599,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,2,11,0.0,6-10
5321,101,city_136,0.897,Male,1,no_enrollment,Masters,STEM,10-49,startup_funded,3,12,0.0,16-20
5322,16561,city_16,0.91,,1,no_enrollment,High School,,,,never,56,0.0,2-5
5323,18902,city_103,0.92,Male,1,no_enrollment,Graduate,Humanities,10000+,private_limited,1,9,0.0,6-10
5324,10702,city_98,0.949,Female,1,full_time,Graduate,STEM,<10,startup_earlystage,3,152,0.0,16-20
5325,213,city_21,0.624,Female,1,no_enrollment,Masters,STEM,50-99,startup_earlystage,1,22,1.0,2-5
5326,5420,city_90,0.698,Male,0,no_enrollment,Graduate,STEM,100-499,private_limited,>4,8,0.0,6-10
5327,18125,city_103,0.92,Male,1,no_enrollment,Masters,Humanities,10000+,private_limited,1,20,0.0,6-10
5328,12421,city_21,0.624,Male,1,no_enrollment,Masters,STEM,10-49,private_limited,1,48,1.0,16-20
5329,3489,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,2,43,0.0,>20
5330,20972,city_103,0.92,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,37,0.0,>20
5331,6848,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,22,1.0,6-10
5332,1415,city_16,0.91,Male,1,no_enrollment,Phd,STEM,<10,startup_earlystage,2,26,0.0,>20
5333,14645,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,1,6,1.0,2-5
5334,20686,city_136,0.897,Female,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,56,0.0,2-5
5335,31127,city_97,0.925,Male,1,full_time,Graduate,STEM,100-499,private_limited,2,228,0.0,2-5
5336,28045,city_43,0.516,Male,0,full_time,,,50-99,private_limited,1,20,0.0,2-5
5337,22840,city_114,0.926,Male,0,full_time,High School,,,,1,8,0.0,2-5
5338,24473,city_28,0.939,,0,full_time,High School,,,,never,182,0.0,2-5
5339,15646,city_176,0.764,Male,1,full_time,Masters,STEM,,,1,102,0.0,6-10
5340,1743,city_36,0.893,Male,1,no_enrollment,Masters,Business Degree,1000-4999,private_limited,never,133,0.0,>20
5341,26355,city_103,0.92,Female,0,no_enrollment,Masters,Humanities,,,1,47,0.0,>20
5342,27231,city_104,0.924,Male,1,no_enrollment,High School,,,,never,246,0.0,6-10
5343,4915,city_57,0.866,Female,1,full_time,Graduate,STEM,,private_limited,never,40,1.0,2-5
5344,25407,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,>4,30,0.0,>20
5345,30894,city_90,0.698,Male,0,full_time,Masters,STEM,,,never,108,1.0,2-5
5346,27218,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,166,0.0,2-5
5347,26194,city_127,0.745,Other,1,,Phd,STEM,,,never,256,0.0,>20
5348,20971,city_114,0.926,Male,1,no_enrollment,Phd,STEM,100-499,private_limited,4,30,0.0,>20
5349,25826,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,4,54,0.0,6-10
5350,5467,city_67,0.855,Male,0,full_time,High School,,1000-4999,private_limited,1,52,0.0,2-5
5351,25594,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,,private_limited,never,80,0.0,6-10
5352,16827,city_73,0.754,Male,0,no_enrollment,High School,,<10,startup_earlystage,4,94,1.0,2-5
5353,32109,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,NGO,4,36,0.0,>20
5354,7371,city_103,0.92,Male,0,no_enrollment,Phd,STEM,1000-4999,private_limited,1,15,0.0,11-15
5355,7920,city_84,0.698,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,2,96,1.0,11-15
5356,6223,city_160,0.92,,1,full_time,Graduate,STEM,100-499,private_limited,,8,0.0,6-10
5357,3810,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,>4,152,0.0,>20
5358,21867,city_179,0.512,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,1,68,0.0,6-10
5359,19369,city_1,0.847,Male,1,full_time,Masters,STEM,,,>4,13,0.0,11-15
5360,28094,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,,,1,50,1.0,6-10
5361,19511,city_10,0.895,Male,1,part_time,Graduate,STEM,<10,private_limited,1,72,0.0,6-10
5362,5117,city_160,0.92,Male,0,part_time,Graduate,STEM,,private_limited,never,13,0.0,2-5
5363,27852,city_72,0.795,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,21,0.0,16-20
5364,6840,city_116,0.743,Male,1,full_time,Graduate,STEM,,private_limited,1,145,0.0,6-10
5365,24907,city_76,0.698,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,4,66,0.0,6-10
5366,14061,city_103,0.92,Male,0,full_time,High School,,,,1,79,0.0,6-10
5367,17121,city_73,0.754,Male,0,full_time,High School,,50-99,public_sector,>4,40,0.0,11-15
5368,15706,city_117,0.698,,0,part_time,Graduate,STEM,1000-4999,private_limited,2,136,0.0,2-5
5369,14196,city_136,0.897,Male,1,part_time,Graduate,STEM,10000+,public_sector,4,25,0.0,6-10
5370,13319,city_21,0.624,,0,full_time,High School,,,,never,50,1.0,<=1
5371,30368,city_128,0.527,Male,1,full_time,High School,,,,never,3,0.0,2-5
5372,20311,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,42,0.0,>20
5373,6148,city_16,0.91,Male,0,full_time,Graduate,STEM,10000+,private_limited,1,78,1.0,2-5
5374,5241,city_162,0.767,,0,full_time,Graduate,STEM,100-499,private_limited,never,4,0.0,2-5
5375,10998,city_136,0.897,Male,1,no_enrollment,Masters,STEM,10-49,startup_funded,2,146,0.0,6-10
5376,25412,city_103,0.92,Male,0,full_time,High School,,,,1,196,0.0,6-10
5377,14805,city_16,0.91,,0,no_enrollment,Graduate,STEM,,,never,50,1.0,2-5
5378,30623,city_21,0.624,Male,0,no_enrollment,Graduate,STEM,100-499,private_limited,>4,84,0.0,6-10
5379,5347,city_127,0.745,,0,full_time,Graduate,STEM,,private_limited,never,50,0.0,6-10
5380,21026,city_16,0.91,Male,0,no_enrollment,Graduate,Other,,,1,7,0.0,<=1
5381,29466,city_103,0.92,,0,no_enrollment,High School,,,,never,37,0.0,2-5
5382,32723,city_21,0.624,Male,0,no_enrollment,Masters,STEM,50-99,private_limited,1,3,0.0,2-5
5383,19851,city_67,0.855,Male,1,no_enrollment,Masters,STEM,100-499,,4,67,0.0,2-5
5384,5024,city_116,0.743,Male,0,,Masters,STEM,,,1,44,0.0,2-5
5385,15631,city_136,0.897,Male,0,no_enrollment,Masters,Other,,,2,50,1.0,<=1
5386,1147,city_103,0.92,Other,0,full_time,Graduate,STEM,5000-9999,private_limited,1,16,0.0,11-15
5387,10415,city_75,0.939,Female,1,no_enrollment,Masters,STEM,1000-4999,,1,56,0.0,>20
5388,24593,city_67,0.855,,1,part_time,Graduate,STEM,1000-4999,private_limited,never,39,0.0,6-10
5389,6370,city_103,0.92,,1,part_time,Graduate,STEM,50-99,startup_funded,1,117,0.0,<=1
5390,25935,city_36,0.893,Male,1,no_enrollment,Masters,STEM,10-49,startup_earlystage,2,57,1.0,6-10
5391,6532,city_114,0.926,,1,no_enrollment,Masters,STEM,500-999,private_limited,never,44,0.0,6-10
5392,5398,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,50,1.0,6-10
5393,12788,city_116,0.743,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,6,0.0,6-10
5394,280,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,34,1.0,2-5
5395,4643,city_21,0.624,,0,no_enrollment,Primary School,,,private_limited,never,150,1.0,<=1
5396,2328,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,114,0.0,11-15
5397,23615,city_50,0.8959999999999999,Male,0,part_time,High School,,,,1,43,0.0,6-10
